"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","20.44.229.112","192.168.43.100","TCP","54","443  >  64532 [ACK] Seq=1 Ack=1 Win=1146 Len=0"
"2","0.079002","20.44.229.112","192.168.43.100","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"3","0.079979","192.168.43.100","20.44.229.112","TCP","1414","64532  >  443 [ACK] Seq=1 Ack=52 Win=512 Len=1360 [TCP segment of a reassembled PDU]"
"4","0.079979","192.168.43.100","20.44.229.112","TLSv1.2","317","Application Data"
"5","0.080158","192.168.43.100","20.44.229.112","TCP","1414","64532  >  443 [ACK] Seq=1624 Ack=52 Win=512 Len=1360 [TCP segment of a reassembled PDU]"
"6","0.080158","192.168.43.100","20.44.229.112","TLSv1.2","163","Application Data"
"7","0.114149","20.44.229.112","192.168.43.100","TCP","54","443  >  64532 [ACK] Seq=52 Ack=1624 Win=1551 Len=0"
"8","0.114328","20.44.229.112","192.168.43.100","TCP","54","443  >  64532 [ACK] Seq=52 Ack=2984 Win=1891 Len=0"
"9","0.114328","20.44.229.112","192.168.43.100","TCP","54","443  >  64532 [ACK] Seq=52 Ack=3093 Win=1919 Len=0"
"10","0.476275","20.44.229.112","192.168.43.100","TCP","1454","443  >  64532 [PSH, ACK] Seq=52 Ack=3093 Win=1919 Len=1400 [TCP segment of a reassembled PDU]"
"11","0.476615","20.44.229.112","192.168.43.100","TLSv1.2","701","Application Data"
"12","0.476722","192.168.43.100","20.44.229.112","TCP","54","64532  >  443 [ACK] Seq=3093 Ack=2099 Win=515 Len=0"
"13","0.522954","192.168.43.100","20.44.229.112","TCP","1414","64532  >  443 [ACK] Seq=3093 Ack=2099 Win=515 Len=1360 [TCP segment of a reassembled PDU]"
"14","0.522954","192.168.43.100","20.44.229.112","TLSv1.2","304","Application Data"
"15","0.571371","20.44.229.112","192.168.43.100","TCP","54","443  >  64532 [ACK] Seq=2099 Ack=4703 Win=2321 Len=0"
"16","0.827970","20.44.229.112","192.168.43.100","TLSv1.2","544","Application Data"
"17","0.881116","192.168.43.100","20.44.229.112","TCP","54","64532  >  443 [ACK] Seq=4703 Ack=2589 Win=513 Len=0"
"18","0.997986","192.168.43.100","142.251.12.113","UDP","352","64410  >  443 Len=310"
"19","1.075849","142.251.12.113","192.168.43.100","UDP","69","443  >  64410 Len=27"
"20","1.076651","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"21","1.076651","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"22","1.076651","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"23","1.077154","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"24","1.080712","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"25","1.080712","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"26","1.080712","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"27","1.080712","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"28","1.081091","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"29","1.081354","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"30","1.088526","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"31","1.088526","142.251.12.113","192.168.43.100","UDP","794","443  >  64410 Len=752"
"32","1.088526","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"33","1.088526","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"34","1.088526","142.251.12.113","192.168.43.100","UDP","1292","443  >  64410 Len=1250"
"35","1.088526","142.251.12.113","192.168.43.100","UDP","711","443  >  64410 Len=669"
"36","1.088958","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"37","1.089238","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"38","1.089462","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"39","1.116639","192.168.43.100","142.251.12.113","UDP","75","64410  >  443 Len=33"
"40","1.595668","192.168.43.100","142.251.10.100","UDP","1292","49626  >  443 Len=1250"
"41","1.679600","142.251.10.100","192.168.43.100","UDP","67","443  >  49626 Len=25"
"42","1.681434","192.168.43.100","142.251.10.100","UDP","1292","49626  >  443 Len=1250"
"43","1.682040","192.168.43.100","142.251.10.100","UDP","847","49626  >  443 Len=805"
"44","1.733814","142.251.10.100","192.168.43.100","UDP","67","443  >  49626 Len=25"
"45","1.785720","142.251.10.100","192.168.43.100","UDP","560","443  >  49626 Len=518"
"46","1.786019","142.251.10.100","192.168.43.100","UDP","123","443  >  49626 Len=81"
"47","1.786654","192.168.43.100","142.251.10.100","UDP","75","49626  >  443 Len=33"
"48","7.121230","192.168.43.100","74.125.200.138","UDP","1228","56760  >  443 Len=1186"
"49","7.241494","74.125.200.138","192.168.43.100","UDP","67","443  >  56760 Len=25"
"50","7.343795","192.168.43.100","216.239.38.120","UDP","276","59800  >  443 Len=234"
"51","7.346263","192.168.43.100","216.239.38.120","UDP","632","59800  >  443 Len=590"
"52","7.442265","192.168.43.100","74.125.200.138","UDP","75","56760  >  443 Len=33"
"53","7.458398","74.125.200.138","192.168.43.100","UDP","557","443  >  56760 Len=515"
"54","7.459179","74.125.200.138","192.168.43.100","UDP","74","443  >  56760 Len=32"
"55","7.459179","74.125.200.138","192.168.43.100","UDP","85","443  >  56760 Len=43"
"56","7.459179","216.239.38.120","192.168.43.100","UDP","68","443  >  59800 Len=26"
"57","7.459179","216.239.38.120","192.168.43.100","UDP","1292","443  >  59800 Len=1250"
"58","7.459179","216.239.38.120","192.168.43.100","UDP","209","443  >  59800 Len=167"
"59","7.459179","216.239.38.120","192.168.43.100","UDP","1292","443  >  59800 Len=1250"
"60","7.459179","216.239.38.120","192.168.43.100","UDP","586","443  >  59800 Len=544"
"61","7.459607","216.239.38.120","192.168.43.100","UDP","69","443  >  59800 Len=27"
"62","7.459607","216.239.38.120","192.168.43.100","UDP","96","443  >  59800 Len=54"
"63","7.459607","216.239.38.120","192.168.43.100","UDP","69","443  >  59800 Len=27"
"64","7.459607","216.239.38.120","192.168.43.100","UDP","217","443  >  59800 Len=175"
"65","7.460208","192.168.43.100","216.239.38.120","UDP","75","59800  >  443 Len=33"
"66","7.460687","192.168.43.100","216.239.38.120","UDP","75","59800  >  443 Len=33"
"67","7.461051","192.168.43.100","216.239.38.120","UDP","75","59800  >  443 Len=33"
"68","7.461286","192.168.43.100","216.239.38.120","UDP","75","59800  >  443 Len=33"
"69","7.461668","192.168.43.100","74.125.200.138","UDP","75","56760  >  443 Len=33"
"70","7.490099","192.168.43.100","74.125.200.138","UDP","75","56760  >  443 Len=33"
"71","7.515794","74.125.200.138","192.168.43.100","UDP","67","443  >  56760 Len=25"
"72","9.613784","192.168.43.100","74.125.24.95","QUIC","1292","Client Hello"
"73","9.631024","192.168.43.100","74.125.68.136","UDP","655","59722  >  443 Len=613"
"74","9.827759","192.168.43.100","74.125.24.95","QUIC","1292","Client Hello"
"75","10.023743","192.168.43.100","74.125.68.136","UDP","655","59722  >  443 Len=613"
"76","10.055305","192.168.43.100","74.125.24.95","QUIC","1292","Client Hello"
"77","10.215841","74.125.68.136","192.168.43.100","UDP","68","443  >  59722 Len=26"
"78","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"79","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"80","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"81","10.215841","74.125.68.136","192.168.43.100","UDP","72","443  >  59722 Len=30"
"82","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"83","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"84","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"85","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"86","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"87","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"88","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"89","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"90","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"91","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"92","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"93","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"94","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"95","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"96","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"97","10.215841","74.125.68.136","192.168.43.100","UDP","476","443  >  59722 Len=434"
"98","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"99","10.215841","74.125.68.136","192.168.43.100","UDP","729","443  >  59722 Len=687"
"100","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"101","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"102","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"103","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"104","10.215841","74.125.68.136","192.168.43.100","UDP","1031","443  >  59722 Len=989"
"105","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"106","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"107","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"108","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"109","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"110","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"111","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"112","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"113","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"114","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"115","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"116","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"117","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"118","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"119","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"120","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"121","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"122","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"123","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"124","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"125","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"126","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"127","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"128","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"129","10.215841","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"130","10.215841","74.125.68.136","192.168.43.100","UDP","159","443  >  59722 Len=117"
"131","10.215841","74.125.24.95","192.168.43.100","QUIC","84","Initial, SCID=d134bbe58c2b9902, PKN: 2"
"132","10.215841","74.125.24.95","192.168.43.100","QUIC","1292","Rejection"
"133","10.215841","74.125.68.136","192.168.43.100","UDP","68","443  >  59722 Len=26"
"134","10.215841","74.125.68.136","192.168.43.100","UDP","98","443  >  59722 Len=56"
"135","10.218594","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"136","10.225461","192.168.43.100","74.125.24.95","QUIC","1292","Client Hello"
"137","10.232272","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"138","10.233068","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"139","10.233759","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"140","10.235821","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"141","10.249966","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"142","10.270968","74.125.24.95","192.168.43.100","QUIC","84","Initial, SCID=d134bbe58c2b9902, PKN: 4"
"143","10.326453","192.168.43.100","74.125.200.138","UDP","122","56760  >  443 Len=80"
"144","10.332871","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"145","10.334405","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"146","10.334405","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"147","10.337417","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"148","10.339909","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"149","10.339909","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"150","10.340791","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"151","10.342886","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"152","10.342886","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"153","10.342886","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"154","10.342886","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"155","10.342886","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"156","10.343463","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"157","10.345683","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"158","10.345683","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"159","10.345683","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"160","10.345683","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"161","10.346182","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"162","10.347852","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"163","10.348979","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"164","10.348979","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"165","10.349283","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"166","10.351294","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"167","10.357220","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"168","10.357220","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"169","10.357220","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"170","10.357220","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"171","10.357220","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"172","10.358473","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"173","10.358473","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"174","10.358473","74.125.68.136","192.168.43.100","UDP","1292","443  >  59722 Len=1250"
"175","10.358473","74.125.68.136","192.168.43.100","UDP","1253","443  >  59722 Len=1211"
"176","10.358527","192.168.43.100","74.125.24.119","UDP","118","56809  >  443 Len=76"
"177","10.359856","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"178","10.363191","74.125.24.95","192.168.43.100","QUIC","1292","Rejection"
"179","10.363191","74.125.24.95","192.168.43.100","QUIC","1292","0-RTT, SCID=d134bbe58c2b9902"
"180","10.364257","192.168.43.100","74.125.24.95","QUIC","75","Protected Payload (KP0), DCID=d134bbe58c2b9902"
"181","10.395267","74.125.200.138","192.168.43.100","UDP","175","443  >  56760 Len=133"
"182","10.395732","74.125.200.138","192.168.43.100","UDP","311","443  >  56760 Len=269"
"183","10.395998","192.168.43.100","74.125.200.138","UDP","75","56760  >  443 Len=33"
"184","10.417910","192.168.43.100","74.125.68.136","UDP","471","59722  >  443 Len=429"
"185","10.422384","74.125.24.119","192.168.43.100","UDP","109","443  >  56809 Len=67"
"186","10.426431","192.168.43.100","192.168.43.1","DNS","98","Standard query 0x4e66 A r3---sn-uxa3vhnxa-2ahl.googlevideo.com"
"187","10.427070","74.125.24.119","192.168.43.100","UDP","68","443  >  56809 Len=26"
"188","10.439589","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"189","10.469127","74.125.68.136","192.168.43.100","UDP","991","443  >  59722 Len=949"
"190","10.469127","192.168.43.1","192.168.43.100","DNS","149","Standard query response 0x4e66 A r3---sn-uxa3vhnxa-2ahl.googlevideo.com CNAME r3.sn-uxa3vhnxa-2ahl.googlevideo.com A 114.125.224.206"
"191","10.483633","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"192","10.510903","192.168.43.100","114.125.224.206","QUIC","1292","Client Hello"
"193","10.511649","192.168.43.100","114.125.224.206","QUIC","732","0-RTT, DCID=20e33871e2517393"
"194","10.512107","192.168.43.100","114.125.224.206","QUIC","131","0-RTT, DCID=20e33871e2517393"
"195","10.558376","114.125.224.206","192.168.43.100","QUIC","1292","Rejection"
"196","10.560159","192.168.43.100","114.125.224.206","QUIC","1292","Client Hello"
"197","10.560460","192.168.43.100","114.125.224.206","QUIC","783","0-RTT, DCID=20e33871e2517393"
"198","10.606477","114.125.224.206","192.168.43.100","QUIC","1292","0-RTT, SCID=20e33871e2517393"
"199","10.607864","192.168.43.100","114.125.224.206","QUIC","75","Protected Payload (KP0), DCID=20e33871e2517393"
"200","10.608251","114.125.224.206","192.168.43.100","QUIC","69","Protected Payload (KP0)"
"201","10.608251","114.125.224.206","192.168.43.100","QUIC","228","Protected Payload (KP0)"
"202","10.641103","192.168.43.100","114.125.224.206","QUIC","75","Protected Payload (KP0), DCID=20e33871e2517393"
"203","10.957287","192.168.43.100","74.125.68.136","UDP","1292","59722  >  443 Len=1250"
"204","10.957643","192.168.43.100","74.125.68.136","UDP","481","59722  >  443 Len=439"
"205","10.957815","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"206","10.964341","192.168.43.100","114.125.240.13","UDP","915","49825  >  443 Len=873"
"207","10.984205","192.168.43.100","114.125.240.13","UDP","822","49825  >  443 Len=780"
"208","11.021306","192.168.43.100","74.125.24.156","UDP","178","51395  >  443 Len=136"
"209","11.025067","114.125.240.13","192.168.43.100","UDP","68","443  >  49825 Len=26"
"210","11.039212","114.125.240.13","192.168.43.100","UDP","138","443  >  49825 Len=96"
"211","11.040183","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"212","11.040183","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"213","11.046300","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"214","11.046950","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"215","11.051684","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"216","11.052014","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"217","11.053172","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"218","11.053481","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"219","11.054416","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"220","11.054416","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"221","11.060572","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"222","11.061210","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"223","11.061210","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"224","11.061210","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"225","11.061210","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"226","11.061210","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"227","11.061829","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"228","11.064077","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"229","11.064077","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"230","11.064077","74.125.68.136","192.168.43.100","UDP","275","443  >  59722 Len=233"
"231","11.064077","74.125.68.136","192.168.43.100","UDP","68","443  >  59722 Len=26"
"232","11.064077","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"233","11.064077","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"234","11.064077","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"235","11.065568","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"236","11.065568","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"237","11.068261","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"238","11.068261","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"239","11.068261","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"240","11.068261","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"241","11.068261","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"242","11.068671","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"243","11.071278","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"244","11.071278","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"245","11.074112","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"246","11.079375","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"247","11.079685","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"248","11.079863","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"249","11.080157","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"250","11.080157","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"251","11.080157","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"252","11.080157","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"253","11.080157","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"254","11.081426","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"255","11.081426","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"256","11.081426","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"257","11.081426","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"258","11.084244","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"259","11.084244","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"260","11.084244","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"261","11.084244","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"262","11.084244","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"263","11.084606","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"264","11.085291","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"265","11.085291","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"266","11.085291","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"267","11.085291","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"268","11.088074","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"269","11.088074","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"270","11.088074","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"271","11.088074","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"272","11.088074","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"273","11.088074","114.125.240.13","192.168.43.100","UDP","438","443  >  49825 Len=396"
"274","11.088074","74.125.24.156","192.168.43.100","UDP","259","443  >  51395 Len=217"
"275","11.088074","74.125.24.156","192.168.43.100","UDP","270","443  >  51395 Len=228"
"276","11.088492","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"277","11.089045","192.168.43.100","74.125.24.156","UDP","75","51395  >  443 Len=33"
"278","11.090747","114.125.240.13","192.168.43.100","UDP","93","443  >  49825 Len=51"
"279","11.090747","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"280","11.090747","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"281","11.090747","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"282","11.090747","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"283","11.095910","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"284","11.095910","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"285","11.096381","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"286","11.096992","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"287","11.096992","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"288","11.096992","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"289","11.096992","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"290","11.096992","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"291","11.098427","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"292","11.098427","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"293","11.104023","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"294","11.104023","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"295","11.104023","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"296","11.104297","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"297","11.104297","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"298","11.104297","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"299","11.104297","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"300","11.104376","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"301","11.104813","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"302","11.106293","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"303","11.106293","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"304","11.106293","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
